datei,name,fehler_prozent,begruendung
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Argentia, Newfoundland, Canada",1.5,"An der Tafel Argentia: 1.5 % des Hubs von 2.15 m gegen 0.7 % von ""Argentia, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Arichat, Nova Scotia, Canada",2.7,"An der Tafel Arichat: 2.7 % des Hubs von 1.87 m gegen 1.2 % von ""Arichat, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 52 m entfernt. Faktor 2.2, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Egg Island, British Columbia, Canada",1.2,"An der Tafel Egg Island: 1.2 % des Hubs von 4.83 m gegen 0.6 % von ""Egg Island, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.2, Kurvenabweichung 1 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Marie Joseph, Nova Scotia, Canada",1.2,"An der Tafel Marie Joseph: 1.2 % des Hubs von 1.60 m gegen 0.5 % von ""Marie Joseph, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 7 m entfernt. Faktor 2.2, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Dufferin, Nova Scotia, Canada",1.3,"An der Tafel Port Dufferin: 1.3 % des Hubs von 1.83 m gegen 0.6 % von ""Port Dufferin, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 16 m entfernt. Faktor 2.2, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Ecum Secum, Nova Scotia, Canada",3.1,"An der Tafel Ecum Secum: 3.1 % des Hubs von 1.93 m gegen 1.4 % von ""Ecum Secum, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 13 m entfernt. Faktor 2.2, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Church Point, Nova Scotia, Canada",1.2,"An der Tafel Church Point: 1.2 % des Hubs von 6.02 m gegen 0.6 % von ""Church Point, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 17 m entfernt. Faktor 2.2, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Big Bras D'or, Nova Scotia, Canada",9.4,"An der Tafel Duffus Point: 9.4 % des Hubs von 0.51 m gegen 4.4 % von ""Big Bras D'Or, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 21 m entfernt. Faktor 2.1, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Sheet Harbour, Nova Scotia, Canada",2.7,"An der Tafel Sheet Harbour: 2.7 % des Hubs von 1.98 m gegen 1.3 % von ""Sheet Harbour, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 11 m entfernt. Faktor 2.1, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Chezzetcook Inlet, Nova Scotia, Canada",1.2,"An der Tafel Chezzetcook Inlet: 1.2 % des Hubs von 1.74 m gegen 0.6 % von ""Chezzetcook Inlet, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 46 m entfernt. Faktor 2.1, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Charlottetown, Prince Edward Island, Canada",1.8,"An der Tafel Charlottetown: 1.8 % des Hubs von 2.75 m gegen 0.9 % von ""Charlottetown, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 15 m entfernt. Faktor 2.1, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Storm Bay, British Columbia, Canada",1.9,"An der Tafel Storm Bay: 1.9 % des Hubs von 3.19 m gegen 0.9 % von ""Storm Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.1, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Harbour Breton, Newfoundland, Canada",1.2,"An der Tafel Harbour Breton: 1.2 % des Hubs von 1.93 m gegen 0.6 % von ""Harbour Breton, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 2.1, Kurvenabweichung 0 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Murphys Cove, Nova Scotia, Canada",1.4,"An der Tafel Murphys Cove: 1.4 % des Hubs von 2.00 m gegen 0.7 % von ""Murphy Cove, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 20 m entfernt. Faktor 2.1, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Arisaig, Nova Scotia, Canada",3.9,"An der Tafel Arisaig: 3.9 % des Hubs von 1.69 m gegen 1.9 % von ""Arisaig, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 196 m entfernt. Faktor 2.0, Kurvenabweichung 4 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Liverpool Bay, Canada",4.3,"An der Tafel Liverpool: 4.3 % des Hubs von 2.10 m gegen 2.1 % von ""Liverpool, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 1959 m entfernt. Faktor 2.0, Kurvenabweichung 8 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Port Hawkesbury, Nova Scotia, Canada",1.5,"An der Tafel Point Tupper: 1.5 % des Hubs von 1.90 m gegen 0.7 % von ""Port Hawkesbury, Nova Scotia, Canada"" (harmonics_utide_observations.txt), 0 m entfernt. Faktor 2.0, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Mouton, Nova Scotia, Canada",1.4,"An der Tafel Port Mouton: 1.4 % des Hubs von 1.96 m gegen 0.7 % von ""Port Mouton, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 28 m entfernt. Faktor 2.0, Kurvenabweichung 1 %."
